,Device 2
40249656,1563.0
40249657,1508.0
40249658,1545.0
40249659,1546.0
40249660,1546.0
40249661,1554.0
40249662,1510.0
40249663,1553.0
40249664,1554.0
40249665,1506.0
40249666,1553.0
40249667,1556.0
40249668,1509.0
40249669,1545.0
40249670,1553.0
40249671,1542.0
40249672,1545.0
40249673,1496.0
40249674,1539.0
40249675,1540.0
40249676,1493.0
40249677,1530.0
40249678,1530.0
40249679,1510.0
40249680,1522.0
40249681,1481.0
40249682,1509.0
40249683,1510.0
40249684,1493.0
40249685,1501.0
40249686,1493.0
40249687,1493.0
40249688,1499.0
40249689,1471.0
40249690,1519.0
40249691,1522.0
40249692,1544.0
40249693,1564.0
40249694,1599.0
40249695,1590.0
40249696,1648.0
40249697,1682.0
40249698,1714.0
40249699,1723.0
40249700,1806.0
40249701,1864.0
40249702,1906.0
40249703,1908.0
40249704,1998.0
40249705,2056.0
40249706,2102.0
40249707,2125.0
40249708,2143.0
40249709,2205.0
40249710,2238.0
40249711,2291.0
40249712,2323.0
40249713,2298.0
40249714,2298.0
40249715,2341.0
40249716,2334.0
40249717,2333.0
40249718,2320.0
40249719,2256.0
40249720,2266.0
40249721,2258.0
40249722,2235.0
40249723,2199.0
40249724,2104.0
40249725,2099.0
40249726,2055.0
40249727,2014.0
40249728,1934.0
40249729,1923.0
40249730,1886.0
40249731,1829.0
40249732,1776.0
40249733,1735.0
40249734,1683.0
40249735,1690.0
40249736,1658.0
40249737,1613.0
40249738,1518.0
40249739,1508.0
40249943,1644.0
40249944,1647.0
40249945,1634.0
40249946,1650.0
40249947,1644.0
40249948,1648.0
40249949,1609.0
40249950,1644.0
40249951,1643.0
40249952,1633.0
40249953,1637.0
40249954,1591.0
40249955,1637.0
40249956,1646.0
40249957,1625.0
40249958,1637.0
40249959,1603.0
40249960,1625.0
40249961,1633.0
40249962,1590.0
40249963,1626.0
40249964,1633.0
40249965,1580.0
40249966,1625.0
40249967,1609.0
40249968,1622.0
40249969,1625.0
40249970,1590.0
40249971,1620.0
40249972,1574.0
40249973,1599.0
40249974,1613.0
40249975,1552.0
40249976,1589.0
40249977,1591.0
40249978,1586.0
40249979,1579.0
40249980,1574.0
40249981,1570.0
40249982,1578.0
40249983,1530.0
40249984,1563.0
40249985,1564.0
40249986,1510.0
40249987,1545.0
40249988,1546.0
40249989,1530.0
40249990,1540.0
40249991,1494.0
40249992,1510.0
40249993,1520.0
40249994,1482.0
40249995,1507.0
40249996,1508.0
40249997,1500.0
40249998,1482.0
40249999,1485.0
40250000,1493.0
40250001,1449.0
40250002,1440.0
40250003,1482.0
40250004,1482.0
40250005,1474.0
40250006,1427.0
40250007,1459.0
40250008,1465.0
40250009,1462.0
40250010,1417.0
40250011,1451.0
40250012,1450.0
40250013,1441.0
40250014,1406.0
40250015,1441.0
40250016,1441.0
40250017,1442.0
40250018,1393.0
40250019,1431.0
40250020,1436.0
40250021,1440.0
40250022,1393.0
40250023,1425.0
40250024,1427.0
40250025,1436.0
40250026,1427.0
40250027,1384.0
40250028,1424.0
40250029,1428.0
40250030,1435.0
40250031,1390.0
40250032,1416.0
40250033,1435.0
40250034,1431.0
40250035,1393.0
40250036,1428.0
40250037,1440.0
40250038,1393.0
40250039,1435.0
40250040,1438.0
40250041,1450.0
40250042,1403.0
40250246,1533.0
40250247,1544.0
40250248,1552.0
40250249,1555.0
40250250,1528.0
40250251,1552.0
40250252,1555.0
40250253,1521.0
40250254,1552.0
40250255,1555.0
40250256,1510.0
40250257,1555.0
40250258,1556.0
40250259,1554.0
40250260,1564.0
40250261,1510.0
40250262,1554.0
40250263,1555.0
40250264,1555.0
40250265,1564.0
40250266,1519.0
40250267,1555.0
40250268,1563.0
40250269,1522.0
40250270,1556.0
40250271,1544.0
40250272,1555.0
40250273,1564.0
40250274,1519.0
40250275,1555.0
40250276,1563.0
40250277,1546.0
40250278,1555.0
40250279,1552.0
40250280,1553.0
40250281,1564.0
40250282,1510.0
40250283,1555.0
40250284,1564.0
40250285,1552.0
40250286,1556.0
40250287,1522.0
40250288,1552.0
40250289,1563.0
40250290,1508.0
40250291,1552.0
40250292,1556.0
40250293,1547.0
40250294,1564.0
40250295,1522.0
40250296,1555.0
40250297,1531.0
40250298,1520.0
40250299,1563.0
40250300,1563.0
40250301,1555.0
40250302,1556.0
40250303,1567.0
40250304,1530.0
40250305,1530.0
40250306,1563.0
40250307,1567.0
40250308,1575.0
40250309,1522.0
40250310,1564.0
40250311,1567.0
40250312,1568.0
40250313,1530.0
40250314,1564.0
40250315,1568.0
40250316,1568.0
40250317,1568.0
40250318,1530.0
40250319,1568.0
40250320,1576.0
40250321,1576.0
40250322,1540.0
40250323,1540.0
40250324,1567.0
40250325,1577.0
40250326,1576.0
40250327,1533.0
40250328,1544.0
40250329,1574.0
40250330,1579.0
40250331,1563.0
40250332,1533.0
40250333,1564.0
40250334,1576.0
40250335,1579.0
40250336,1564.0
40250337,1530.0
40250338,1568.0
40250339,1575.0
40250340,1578.0
40250341,1575.0
40250342,1563.0
40250343,1566.0
40250344,1534.0
40250345,1564.0
40250550,1626.0
40250551,1600.0
40250552,1672.0
40250553,1725.0
40250554,1771.0
40250555,1810.0
40250556,1863.0
40250557,1865.0
40250558,1942.0
40250559,2010.0
40250560,2025.0
40250561,2103.0
40250562,2153.0
40250563,2168.0
40250564,2214.0
40250565,2258.0
40250566,2270.0
40250567,2334.0
40250568,2365.0
40250569,2355.0
40250570,2358.0
40250571,2366.0
40250572,2321.0
40250573,2333.0
40250574,2325.0
40250575,2315.0
40250576,2281.0
40250577,2266.0
40250578,2203.0
40250579,2176.0
40250580,2137.0
40250581,2056.0
40250582,2043.0
40250583,2001.0
40250584,1923.0
40250585,1900.0
40250586,1865.0
40250587,1785.0
40250588,1780.0
40250589,1738.0
40250590,1660.0
40250591,1645.0
40250592,1602.0
40250593,1555.0
40250594,1532.0
40250595,1459.0
40250596,1461.0
40250597,1435.0
40250598,1380.0
40250599,1379.0
40250600,1344.0
40250601,1323.0
40250602,1300.0
40250603,1279.0
40250604,1255.0
40250605,1245.0
40250606,1186.0
40250607,1208.0
40250608,1208.0
40250609,1193.0
40250610,1186.0
40250611,1184.0
40250612,1184.0
40250613,1136.0
40250614,1172.0
40250615,1182.0
40250616,1183.0
40250617,1162.0
40250618,1139.0
40250619,1186.0
40250620,1199.0
40250621,1206.0
40250622,1170.0
40250623,1209.0
40250624,1230.0
40250625,1232.0
40250626,1194.0
40250627,1243.0
40250628,1255.0
40250629,1265.0
40250630,1265.0
40250631,1231.0
40250632,1287.0
40250633,1290.0
40250634,1308.0
40250635,1315.0
40250636,1276.0
40250637,1325.0
40250638,1333.0
40250639,1344.0
40250640,1301.0
40250641,1356.0
40250642,1369.0
40250643,1378.0
40250644,1336.0
40250645,1379.0
40250646,1391.0
40250647,1405.0
40250648,1405.0
40250649,1403.0
40250853,1451.0
40250854,1442.0
40250855,1450.0
40250856,1471.0
40250857,1475.0
40250858,1430.0
40250859,1459.0
40250860,1465.0
40250861,1415.0
40250862,1448.0
40250863,1453.0
40250864,1415.0
40250865,1442.0
40250866,1436.0
40250867,1435.0
40250868,1442.0
40250869,1401.0
40250870,1427.0
40250871,1426.0
40250872,1382.0
40250873,1416.0
40250874,1427.0
40250875,1378.0
40250876,1417.0
40250877,1417.0
40250878,1414.0
40250879,1415.0
40250880,1378.0
40250881,1415.0
40250882,1417.0
40250883,1406.0
40250884,1417.0
40250885,1381.0
40250886,1415.0
40250887,1425.0
40250888,1379.0
40250889,1417.0
40250890,1426.0
40250891,1417.0
40250892,1425.0
40250893,1381.0
40250894,1428.0
40250895,1436.0
40250896,1427.0
40250897,1440.0
40250898,1393.0
40250899,1430.0
40250900,1440.0
40250901,1430.0
40250902,1452.0
40250903,1406.0
40250904,1451.0
40250905,1452.0
40250906,1451.0
40250907,1458.0
40250908,1462.0
40250909,1424.0
40250910,1417.0
40250911,1463.0
40250912,1471.0
40250913,1475.0
40250914,1440.0
40250915,1452.0
40250916,1474.0
40250917,1476.0
40250918,1493.0
40250919,1442.0
40250920,1484.0
40250921,1494.0
40250922,1494.0
40250923,1487.0
40250924,1449.0
40250925,1488.0
40250926,1498.0
40250927,1500.0
40250928,1459.0
40250929,1484.0
40250930,1499.0
40250931,1510.0
40250932,1508.0
40250933,1465.0
40250934,1499.0
40250935,1510.0
40250936,1510.0
40250937,1518.0
40250938,1471.0
40250939,1509.0
40250940,1509.0
40250941,1521.0
40250942,1508.0
40250943,1475.0
40250944,1510.0
40250945,1521.0
40250946,1530.0
40250947,1475.0
40250948,1496.0
40250949,1530.0
40250950,1532.0
40250951,1532.0
40250952,1487.0
40251156,1553.0
40251157,1508.0
40251158,1555.0
40251159,1510.0
40251160,1519.0
40251161,1555.0
40251162,1545.0
40251163,1553.0
40251164,1510.0
40251165,1546.0
40251166,1563.0
40251167,1510.0
40251168,1544.0
40251169,1547.0
40251170,1507.0
40251171,1544.0
40251172,1542.0
40251173,1544.0
40251174,1544.0
40251175,1498.0
40251176,1542.0
40251177,1541.0
40251178,1540.0
40251179,1552.0
40251180,1535.0
40251181,1540.0
40251182,1500.0
40251183,1542.0
40251184,1546.0
40251185,1499.0
40251186,1539.0
40251187,1542.0
40251188,1494.0
40251189,1541.0
40251190,1554.0
40251191,1530.0
40251192,1541.0
40251193,1507.0
40251194,1541.0
40251195,1545.0
40251196,1501.0
40251197,1545.0
40251198,1554.0
40251199,1508.0
40251200,1542.0
40251201,1540.0
40251202,1544.0
40251203,1553.0
40251204,1510.0
40251205,1544.0
40251206,1555.0
40251207,1541.0
40251208,1542.0
40251209,1555.0
40251210,1519.0
40251211,1546.0
40251212,1522.0
40251213,1510.0
40251214,1508.0
40251215,1546.0
40251216,1546.0
40251217,1553.0
40251218,1544.0
40251219,1499.0
40251220,1541.0
40251221,1542.0
40251222,1546.0
40251223,1542.0
40251224,1496.0
40251225,1535.0
40251226,1540.0
40251227,1541.0
40251228,1544.0
40251229,1501.0
40251230,1541.0
40251231,1541.0
40251232,1544.0
40251233,1552.0
40251234,1495.0
40251235,1540.0
40251236,1544.0
40251237,1553.0
40251238,1532.0
40251239,1509.0
40251240,1510.0
40251241,1550.0
40251242,1553.0
40251243,1555.0
40251244,1508.0
40251245,1555.0
40251246,1555.0
40251247,1555.0
40251248,1530.0
40251249,1519.0
40251250,1556.0
40251251,1566.0
40251252,1555.0
40251253,1510.0
40251254,1555.0
40251255,1555.0
40251459,1274.0
40251460,1263.0
40251461,1252.0
40251462,1252.0
40251463,1196.0
40251464,1220.0
40251465,1230.0
40251466,1207.0
40251467,1207.0
40251468,1183.0
40251469,1206.0
40251470,1207.0
40251471,1172.0
40251472,1207.0
40251473,1216.0
40251474,1217.0
40251475,1218.0
40251476,1230.0
40251477,1194.0
40251478,1231.0
40251479,1251.0
40251480,1218.0
40251481,1244.0
40251482,1266.0
40251483,1268.0
40251484,1278.0
40251485,1288.0
40251486,1242.0
40251487,1298.0
40251488,1309.0
40251489,1274.0
40251490,1323.0
40251491,1330.0
40251492,1297.0
40251493,1338.0
40251494,1338.0
40251495,1356.0
40251496,1360.0
40251497,1326.0
40251498,1371.0
40251499,1382.0
40251500,1378.0
40251501,1394.0
40251502,1358.0
40251503,1403.0
40251504,1416.0
40251505,1378.0
40251506,1417.0
40251507,1415.0
40251508,1425.0
40251509,1435.0
40251510,1408.0
40251511,1403.0
40251512,1441.0
40251513,1453.0
40251514,1440.0
40251515,1451.0
40251516,1459.0
40251517,1448.0
40251518,1459.0
40251519,1465.0
40251520,1463.0
40251521,1428.0
40251522,1470.0
40251523,1475.0
40251524,1484.0
40251525,1435.0
40251526,1471.0
40251527,1484.0
40251528,1493.0
40251529,1465.0
40251530,1484.0
40251531,1485.0
40251532,1494.0
40251533,1500.0
40251534,1461.0
40251535,1494.0
40251536,1506.0
40251537,1510.0
40251538,1473.0
40251539,1474.0
40251540,1508.0
40251541,1522.0
40251542,1508.0
40251543,1487.0
40251544,1522.0
40251545,1531.0
40251546,1533.0
40251547,1487.0
40251548,1487.0
40251549,1530.0
40251550,1542.0
40251551,1533.0
40251552,1490.0
40251553,1530.0
40251554,1539.0
40251555,1541.0
40251556,1506.0
40251557,1499.0
40251558,1533.0
40251863,1561.0
40251864,1510.0
40251865,1555.0
40251866,1564.0
40251867,1555.0
40251868,1563.0
40251869,1510.0
40251870,1555.0
40251871,1556.0
40251872,1510.0
40251873,1553.0
40251874,1555.0
40251875,1506.0
40251876,1555.0
40251877,1553.0
40251878,1544.0
40251879,1544.0
40251880,1510.0
40251881,1541.0
40251882,1552.0
40251883,1552.0
40251884,1549.0
40251885,1539.0
40251886,1546.0
40251887,1510.0
40251888,1540.0
40251889,1545.0
40251890,1510.0
40251891,1542.0
40251892,1544.0
40251893,1508.0
40251894,1542.0
40251895,1555.0
40251896,1508.0
40251897,1544.0
40251898,1547.0
40251899,1545.0
40251900,1553.0
40251901,1519.0
40251902,1546.0
40251903,1552.0
40251904,1542.0
40251905,1535.0
40251906,1554.0
40251907,1510.0
40251908,1541.0
40251909,1552.0
40251910,1499.0
40251911,1541.0
40251912,1552.0
40251913,1510.0
40251914,1509.0
40251915,1540.0
40251916,1544.0
40251917,1522.0
40251918,1539.0
40251919,1544.0
40251920,1553.0
40251921,1553.0
40251922,1510.0
40251923,1554.0
40251924,1552.0
40251925,1544.0
40251926,1509.0
40251927,1547.0
40251928,1555.0
40251929,1553.0
40251930,1507.0
40251931,1544.0
40251932,1552.0
40251933,1544.0
40251934,1501.0
40251935,1541.0
40251936,1540.0
40251937,1545.0
40251938,1498.0
40251939,1534.0
40251940,1541.0
40251941,1544.0
40251942,1494.0
40251943,1533.0
40251944,1540.0
40251945,1530.0
40251946,1528.0
40251947,1540.0
40251948,1541.0
40251949,1508.0
40251950,1506.0
40251951,1533.0
40251952,1542.0
40251953,1530.0
40251954,1521.0
40251955,1533.0
40251956,1530.0
40251957,1534.0
40251958,1495.0
40251959,1541.0
40251960,1547.0
40251961,1520.0
40251962,1487.0
40252166,1532.0
40252167,1510.0
40252168,1535.0
40252169,1494.0
40252170,1531.0
40252171,1541.0
40252172,1530.0
40252173,1540.0
40252174,1507.0
40252175,1539.0
40252176,1541.0
40252177,1531.0
40252178,1544.0
40252179,1541.0
40252180,1534.0
40252181,1544.0
40252182,1530.0
40252183,1544.0
40252184,1534.0
40252185,1533.0
40252186,1544.0
40252187,1507.0
40252188,1540.0
40252189,1542.0
40252190,1531.0
40252191,1530.0
40252192,1540.0
40252193,1499.0
40252194,1539.0
40252195,1540.0
40252196,1494.0
40252197,1531.0
40252198,1540.0
40252199,1494.0
40252200,1534.0
40252201,1540.0
40252202,1534.0
40252203,1540.0
40252204,1500.0
40252205,1539.0
40252206,1546.0
40252207,1506.0
40252208,1540.0
40252209,1541.0
40252210,1531.0
40252211,1544.0
40252212,1519.0
40252213,1534.0
40252214,1544.0
40252215,1495.0
40252216,1540.0
40252217,1534.0
40252218,1534.0
40252219,1533.0
40252220,1521.0
40252221,1530.0
40252222,1500.0
40252223,1494.0
40252224,1510.0
40252225,1519.0
40252226,1519.0
40252227,1501.0
40252228,1461.0
40252229,1500.0
40252230,1507.0
40252231,1510.0
40252232,1463.0
40252233,1510.0
40252234,1519.0
40252235,1541.0
40252236,1552.0
40252237,1528.0
40252238,1578.0
40252239,1615.0
40252240,1648.0
40252241,1678.0
40252242,1661.0
40252243,1746.0
40252244,1796.0
40252245,1852.0
40252246,1855.0
40252247,1905.0
40252248,1966.0
40252249,2021.0
40252250,2075.0
40252251,2103.0
40252252,2102.0
40252253,2168.0
40252254,2205.0
40252255,2248.0
40252256,2277.0
40252257,2255.0
40252258,2232.0
40252259,2248.0
40252260,2268.0
40252261,2264.0
40252262,2249.0
40252263,2205.0
40252264,2154.0
40252265,2169.0
40252469,1613.0
40252470,1655.0
40252471,1645.0
40252472,1658.0
40252473,1625.0
40252474,1658.0
40252475,1658.0
40252476,1657.0
40252477,1667.0
40252478,1614.0
40252479,1658.0
40252480,1659.0
40252481,1650.0
40252482,1661.0
40252483,1632.0
40252484,1659.0
40252485,1667.0
40252486,1614.0
40252487,1667.0
40252488,1661.0
40252489,1650.0
40252490,1658.0
40252491,1614.0
40252492,1650.0
40252493,1658.0
40252494,1621.0
40252495,1658.0
40252496,1660.0
40252497,1625.0
40252498,1647.0
40252499,1655.0
40252500,1610.0
40252501,1646.0
40252502,1655.0
40252503,1644.0
40252504,1646.0
40252505,1599.0
40252506,1639.0
40252507,1644.0
40252508,1588.0
40252509,1626.0
40252510,1626.0
40252511,1625.0
40252512,1633.0
40252513,1600.0
40252514,1615.0
40252515,1614.0
40252516,1609.0
40252517,1609.0
40252518,1564.0
40252519,1590.0
40252520,1564.0
40252521,1589.0
40252522,1588.0
40252523,1589.0
40252524,1555.0
40252525,1578.0
40252526,1578.0
40252527,1567.0
40252528,1530.0
40252529,1562.0
40252530,1554.0
40252531,1555.0
40252532,1546.0
40252533,1498.0
40252534,1539.0
40252535,1539.0
40252536,1532.0
40252537,1473.0
40252538,1509.0
40252539,1508.0
40252540,1518.0
40252541,1473.0
40252542,1459.0
40252543,1486.0
40252544,1487.0
40252545,1493.0
40252546,1458.0
40252547,1451.0
40252548,1475.0
40252549,1474.0
40252550,1473.0
40252551,1418.0
40252552,1459.0
40252553,1452.0
40252554,1459.0
40252555,1465.0
40252556,1415.0
40252557,1440.0
40252558,1440.0
40252559,1448.0
40252560,1451.0
40252561,1401.0
40252562,1440.0
40252563,1449.0
40252564,1441.0
40252565,1404.0
40252566,1428.0
40252567,1436.0
40252568,1438.0
40252772,1563.0
40252773,1563.0
40252774,1539.0
40252775,1556.0
40252776,1568.0
40252777,1530.0
40252778,1563.0
40252779,1568.0
40252780,1563.0
40252781,1575.0
40252782,1544.0
40252783,1555.0
40252784,1564.0
40252785,1546.0
40252786,1564.0
40252787,1576.0
40252788,1564.0
40252789,1566.0
40252790,1523.0
40252791,1563.0
40252792,1564.0
40252793,1563.0
40252794,1568.0
40252795,1530.0
40252796,1564.0
40252797,1566.0
40252798,1530.0
40252799,1555.0
40252800,1575.0
40252801,1520.0
40252802,1563.0
40252803,1564.0
40252804,1523.0
40252805,1564.0
40252806,1552.0
40252807,1567.0
40252808,1522.0
40252809,1564.0
40252810,1566.0
40252811,1555.0
40252812,1568.0
40252813,1533.0
40252814,1563.0
40252815,1570.0
40252816,1530.0
40252817,1563.0
40252818,1568.0
40252819,1563.0
40252820,1576.0
40252821,1521.0
40252822,1568.0
40252823,1552.0
40252824,1566.0
40252825,1564.0
40252826,1575.0
40252827,1530.0
40252828,1564.0
40252829,1578.0
40252830,1578.0
40252831,1532.0
40252832,1552.0
40252833,1566.0
40252834,1578.0
40252835,1541.0
40252836,1530.0
40252837,1556.0
40252838,1568.0
40252839,1579.0
40252840,1530.0
40252841,1552.0
40252842,1566.0
40252843,1564.0
40252844,1563.0
40252845,1554.0
40252846,1567.0
40252847,1575.0
40252848,1555.0
40252849,1533.0
40252850,1563.0
40252851,1568.0
40252852,1567.0
40252853,1532.0
40252854,1564.0
40252855,1564.0
40252856,1575.0
40252857,1544.0
40252858,1522.0
40252859,1564.0
40252860,1566.0
40252861,1574.0
40252862,1539.0
40252863,1564.0
40252864,1566.0
40252865,1566.0
40252866,1574.0
40252867,1522.0
40252868,1564.0
40252869,1562.0
40252870,1566.0
40252871,1564.0
40253075,1519.0
40253076,1532.0
40253077,1544.0
40253078,1531.0
40253079,1540.0
40253080,1544.0
40253081,1510.0
40253082,1544.0
40253083,1552.0
40253084,1509.0
40253085,1540.0
40253086,1544.0
40253087,1542.0
40253088,1554.0
40253089,1510.0
40253090,1542.0
40253091,1552.0
40253092,1498.0
40253093,1533.0
40253094,1546.0
40253095,1498.0
40253096,1531.0
40253097,1535.0
40253098,1486.0
40253099,1530.0
40253100,1533.0
40253101,1510.0
40253102,1528.0
40253103,1475.0
40253104,1507.0
40253105,1519.0
40253106,1475.0
40253107,1508.0
40253108,1510.0
40253109,1510.0
40253110,1522.0
40253111,1530.0
40253112,1499.0
40253113,1555.0
40253114,1588.0
40253115,1563.0
40253116,1633.0
40253117,1660.0
40253118,1682.0
40253119,1728.0
40253120,1737.0
40253121,1821.0
40253122,1874.0
40253123,1863.0
40253124,1956.0
40253125,2023.0
40253126,2056.0
40253127,2122.0
40253128,2171.0
40253129,2190.0
40253130,2235.0
40253131,2279.0
40253132,2322.0
40253133,2335.0
40253134,2346.0
40253135,2401.0
40253136,2369.0
40253137,2409.0
40253138,2364.0
40253139,2385.0
40253140,2364.0
40253141,2347.0
40253142,2337.0
40253143,2313.0
40253144,2268.0
40253145,2235.0
40253146,2168.0
40253147,2133.0
40253148,2093.0
40253149,1998.0
40253150,1988.0
40253151,1942.0
40253152,1843.0
40253153,1839.0
40253154,1804.0
40253155,1734.0
40253156,1714.0
40253157,1667.0
40253158,1609.0
40253159,1564.0
40253160,1495.0
40253161,1484.0
40253162,1462.0
40253163,1390.0
40253164,1389.0
40253165,1361.0
40253166,1292.0
40253167,1309.0
40253168,1286.0
40253169,1228.0
40253170,1230.0
40253171,1217.0
40253172,1164.0
40253173,1186.0
40253174,1184.0
40253378,1635.0
40253379,1644.0
40253380,1647.0
40253381,1622.0
40253382,1635.0
40253383,1646.0
40253384,1599.0
40253385,1633.0
40253386,1633.0
40253387,1633.0
40253388,1637.0
40253389,1590.0
40253390,1622.0
40253391,1625.0
40253392,1579.0
40253393,1625.0
40253394,1622.0
40253395,1564.0
40253396,1607.0
40253397,1602.0
40253398,1591.0
40253399,1598.0
40253400,1590.0
40253401,1579.0
40253402,1586.0
40253403,1553.0
40253404,1567.0
40253405,1575.0
40253406,1542.0
40253407,1554.0
40253408,1555.0
40253409,1500.0
40253410,1532.0
40253411,1539.0
40253412,1493.0
40253413,1519.0
40253414,1530.0
40253415,1473.0
40253416,1509.0
40253417,1501.0
40253418,1498.0
40253419,1452.0
40253420,1484.0
40253421,1487.0
40253422,1473.0
40253423,1474.0
40253424,1428.0
40253425,1465.0
40253426,1471.0
40253427,1417.0
40253428,1451.0
40253429,1453.0
40253430,1406.0
40253431,1440.0
40253432,1436.0
40253433,1449.0
40253434,1403.0
40253435,1431.0
40253436,1438.0
40253437,1427.0
40253438,1414.0
40253439,1428.0
40253440,1427.0
40253441,1417.0
40253442,1403.0
40253443,1424.0
40253444,1428.0
40253445,1384.0
40253446,1400.0
40253447,1425.0
40253448,1425.0
40253449,1394.0
40253450,1408.0
40253451,1417.0
40253452,1428.0
40253453,1406.0
40253454,1393.0
40253455,1424.0
40253456,1434.0
40253457,1424.0
40253458,1428.0
40253459,1435.0
40253460,1436.0
40253461,1395.0
40253462,1436.0
40253463,1448.0
40253464,1450.0
40253465,1415.0
40253466,1446.0
40253467,1450.0
40253468,1458.0
40253469,1440.0
40253470,1441.0
40253471,1451.0
40253472,1459.0
40253473,1458.0
40253474,1452.0
40253475,1462.0
40253476,1473.0
40253477,1449.0
40253681,1547.0
40253682,1532.0
40253683,1555.0
40253684,1519.0
40253685,1554.0
40253686,1555.0
40253687,1544.0
40253688,1553.0
40253689,1519.0
40253690,1552.0
40253691,1555.0
40253692,1508.0
40253693,1545.0
40253694,1556.0
40253695,1555.0
40253696,1556.0
40253697,1521.0
40253698,1553.0
40253699,1555.0
40253700,1545.0
40253701,1555.0
40253702,1522.0
40253703,1552.0
40253704,1556.0
40253705,1508.0
40253706,1552.0
40253707,1555.0
40253708,1552.0
40253709,1556.0
40253710,1528.0
40253711,1552.0
40253712,1555.0
40253713,1508.0
40253714,1544.0
40253715,1555.0
40253716,1508.0
40253717,1555.0
40253718,1555.0
40253719,1542.0
40253720,1555.0
40253721,1539.0
40253722,1541.0
40253723,1545.0
40253724,1510.0
40253725,1544.0
40253726,1554.0
40253727,1541.0
40253728,1540.0
40253729,1542.0
40253730,1553.0
40253731,1507.0
40253732,1552.0
40253733,1508.0
40253734,1522.0
40253735,1547.0
40253736,1555.0
40253737,1508.0
40253738,1552.0
40253739,1555.0
40253740,1555.0
40253741,1521.0
40253742,1528.0
40253743,1555.0
40253744,1567.0
40253745,1544.0
40253746,1530.0
40253747,1554.0
40253748,1555.0
40253749,1540.0
40253750,1554.0
40253751,1555.0
40253752,1564.0
40253753,1541.0
40253754,1519.0
40253755,1562.0
40253756,1555.0
40253757,1556.0
40253758,1509.0
40253759,1555.0
40253760,1555.0
40253761,1556.0
40253762,1518.0
40253763,1552.0
40253764,1556.0
40253765,1555.0
40253766,1509.0
40253767,1555.0
40253768,1564.0
40253769,1563.0
40253770,1510.0
40253771,1553.0
40253772,1555.0
40253773,1556.0
40253774,1510.0
40253775,1549.0
40253776,1546.0
40253777,1555.0
40253778,1509.0
40253779,1552.0
40253780,1554.0
40253984,1519.0
40253985,1540.0
40253986,1544.0
40253987,1532.0
40253988,1541.0
40253989,1507.0
40253990,1532.0
40253991,1544.0
40253992,1490.0
40253993,1533.0
40253994,1533.0
40253995,1522.0
40253996,1528.0
40253997,1494.0
40253998,1510.0
40253999,1519.0
40254000,1470.0
40254001,1510.0
40254002,1510.0
40254003,1498.0
40254004,1507.0
40254005,1465.0
40254006,1501.0
40254007,1510.0
40254008,1473.0
40254009,1520.0
40254010,1545.0
40254011,1510.0
40254012,1574.0
40254013,1609.0
40254014,1633.0
40254015,1661.0
40254016,1671.0
40254017,1728.0
40254018,1785.0
40254019,1797.0
40254020,1867.0
40254021,1920.0
40254022,1934.0
40254023,2032.0
40254024,2088.0
40254025,2093.0
40254026,2157.0
40254027,2200.0
40254028,2248.0
40254029,2248.0
40254030,2289.0
40254031,2353.0
40254032,2379.0
40254033,2376.0
40254034,2365.0
40254035,2364.0
40254036,2376.0
40254037,2355.0
40254038,2302.0
40254039,2323.0
40254040,2311.0
40254041,2281.0
40254042,2246.0
40254043,2190.0
40254044,2101.0
40254045,2093.0
40254046,2054.0
40254047,2010.0
40254048,1945.0
40254049,1874.0
40254050,1852.0
40254051,1808.0
40254052,1772.0
40254053,1682.0
40254054,1678.0
40254055,1644.0
40254056,1599.0
40254057,1506.0
40254058,1484.0
40254059,1460.0
40254060,1446.0
40254061,1369.0
40254062,1371.0
40254063,1344.0
40254064,1313.0
40254065,1252.0
40254066,1228.0
40254067,1241.0
40254068,1230.0
40254069,1216.0
40254070,1150.0
40254071,1174.0
40254072,1170.0
40254073,1170.0
40254074,1106.0
40254075,1149.0
40254076,1149.0
40254077,1148.0
40254078,1141.0
40254079,1104.0
40254080,1149.0
40254081,1162.0
40254082,1161.0
40254083,1125.0
40254287,1555.0
40254288,1590.0
40254289,1599.0
40254290,1554.0
40254291,1579.0
40254292,1588.0
40254293,1544.0
40254294,1578.0
40254295,1576.0
40254296,1563.0
40254297,1566.0
40254298,1541.0
40254299,1555.0
40254300,1563.0
40254301,1510.0
40254302,1544.0
40254303,1554.0
40254304,1498.0
40254305,1541.0
40254306,1533.0
40254307,1498.0
40254308,1531.0
40254309,1510.0
40254310,1510.0
40254311,1508.0
40254312,1473.0
40254313,1500.0
40254314,1508.0
40254315,1452.0
40254316,1493.0
40254317,1487.0
40254318,1474.0
40254319,1484.0
40254320,1465.0
40254321,1465.0
40254322,1471.0
40254323,1427.0
40254324,1461.0
40254325,1460.0
40254326,1458.0
40254327,1453.0
40254328,1407.0
40254329,1438.0
40254330,1449.0
40254331,1401.0
40254332,1435.0
40254333,1438.0
40254334,1405.0
40254335,1428.0
40254336,1414.0
40254337,1417.0
40254338,1417.0
40254339,1415.0
40254340,1378.0
40254341,1424.0
40254342,1417.0
40254343,1405.0
40254344,1405.0
40254345,1416.0
40254346,1379.0
40254347,1379.0
40254348,1415.0
40254349,1417.0
40254350,1427.0
40254351,1390.0
40254352,1393.0
40254353,1426.0
40254354,1427.0
40254355,1426.0
40254356,1403.0
