,Device 1
40764731,1599.0
40764732,1599.0
40764733,1552.0
40764734,1590.0
40764735,1555.0
40764736,1554.0
40764737,1545.0
40764738,1544.0
40764739,1540.0
40764740,1555.0
40764741,1542.0
40764742,1576.0
40764743,1574.0
40764744,1576.0
40764745,1575.0
40764746,1574.0
40764747,1566.0
40764748,1530.0
40764749,1522.0
40764750,1510.0
40764751,1533.0
40764752,1552.0
40764753,1553.0
40764754,1554.0
40764755,1553.0
40764756,1552.0
40764757,1553.0
40764758,1528.0
40764759,1507.0
40764760,1495.0
40764761,1494.0
40764762,1522.0
40764763,1530.0
40764764,1530.0
40764765,1530.0
40764766,1532.0
40764767,1533.0
40764768,1534.0
40764769,1533.0
40764770,1494.0
40764771,1488.0
40764772,1484.0
40764773,1484.0
40764774,1486.0
40764775,1509.0
40764776,1528.0
40764778,1507.0
40764779,1533.0
40764780,1493.0
40764781,1528.0
40764782,1528.0
40764783,1522.0
40764784,1482.0
40764785,1528.0
40764786,1531.0
40764787,1494.0
40764788,1520.0
40764789,1533.0
40764790,1540.0
40764791,1488.0
40764792,1531.0
40764793,1541.0
40764794,1498.0
40764795,1530.0
40764796,1533.0
40764797,1544.0
40764798,1499.0
40764799,1531.0
40764800,1533.0
40764801,1541.0
40764802,1498.0
40764803,1541.0
40764804,1552.0
40764805,1540.0
40764806,1498.0
40764807,1540.0
40764808,1544.0
40764809,1553.0
40764810,1533.0
40764811,1544.0
40764812,1547.0
40764813,1539.0
40764814,1508.0
40764815,1542.0
40764816,1554.0
40764817,1534.0
40764818,1544.0
40764819,1553.0
40764820,1552.0
40764821,1500.0
40764822,1544.0
40764823,1541.0
40764824,1530.0
40764825,1523.0
40764826,1528.0
40764827,1533.0
40764828,1484.0
40764829,1510.0
40764830,1510.0
40764831,1519.0
40764832,1473.0
40764833,1465.0
40764834,1498.0
40764835,1496.0
40764836,1498.0
40764837,1499.0
40764838,1487.0
40764839,1459.0
40764840,1459.0
40764841,1473.0
40764842,1496.0
40764843,1521.0
40764844,1566.0
40764845,1599.0
40764846,1625.0
40764847,1655.0
40764848,1673.0
40764849,1690.0
40764850,1782.0
40764851,1843.0
40764852,1884.0
40764853,1932.0
40764854,1998.0
40764855,2053.0
40764856,2067.0
40764857,2111.0
40764858,2157.0
40764859,2189.0
40764860,2225.0
40764861,2277.0
40764862,2311.0
40764863,2347.0
40764864,2364.0
40764865,2370.0
40764866,2369.0
40764867,2366.0
40764868,2355.0
40764869,2335.0
40764870,2323.0
40764871,2313.0
40764872,2293.0
40764873,2249.0
40764874,2199.0
40764875,2153.0
40764876,2101.0
40764877,2056.0
40764879,1942.0
40764880,1923.0
40764881,1875.0
40764882,1839.0
40764883,1797.0
40764884,1750.0
40764885,1701.0
40764886,1658.0
40764887,1612.0
40764888,1510.0
40764889,1507.0
40764890,1484.0
40764891,1440.0
40764892,1407.0
40764893,1380.0
40764894,1356.0
40764895,1276.0
40764896,1291.0
40764897,1277.0
40764898,1207.0
40764899,1220.0
40764900,1206.0
40764901,1180.0
40764902,1172.0
40764903,1171.0
40764904,1147.0
40764905,1139.0
40764906,1147.0
40764907,1147.0
40764908,1090.0
40764909,1126.0
40764910,1128.0
40764911,1138.0
40764912,1093.0
40764913,1139.0
40764914,1150.0
40764915,1128.0
40764916,1124.0
40764917,1164.0
40764918,1180.0
40764919,1148.0
40764920,1173.0
40764921,1197.0
40764922,1218.0
40764923,1174.0
40764924,1229.0
40764925,1232.0
40764926,1216.0
40764927,1243.0
40764928,1265.0
40764929,1256.0
40764930,1242.0
40764931,1286.0
40764932,1297.0
40764933,1264.0
40764934,1300.0
40764935,1316.0
40764936,1323.0
40764937,1301.0
40764938,1297.0
40764939,1300.0
40764940,1308.0
40764941,1323.0
40764942,1360.0
40764943,1370.0
40764944,1378.0
40764945,1389.0
40764946,1391.0
40764947,1390.0
40764948,1367.0
40764949,1368.0
40764950,1359.0
40764951,1369.0
40764952,1382.0
40764953,1414.0
40764954,1427.0
40764955,1427.0
40764956,1438.0
40764957,1443.0
40764958,1450.0
40764959,1450.0
40764960,1415.0
40764961,1415.0
40764962,1458.0
40764963,1461.0
40764964,1461.0
40764965,1471.0
40764966,1473.0
40764967,1476.0
40764968,1484.0
40764969,1484.0
40764970,1450.0
40764971,1441.0
40764972,1441.0
40764973,1465.0
40764974,1494.0
40764975,1495.0
40764976,1496.0
40764977,1494.0
40764978,1507.0
40764980,1463.0
40764981,1485.0
40764982,1506.0
40764983,1510.0
40764984,1519.0
40764985,1487.0
40764986,1510.0
40764987,1521.0
40764988,1474.0
40764989,1520.0
40764990,1521.0
40764991,1501.0
40764992,1490.0
40764993,1530.0
40764994,1540.0
40764995,1487.0
40764996,1531.0
40764997,1533.0
40764998,1499.0
40764999,1506.0
40765000,1533.0
40765001,1545.0
40765002,1498.0
40765003,1533.0
40765004,1544.0
40765005,1550.0
40765006,1498.0
40765007,1539.0
40765008,1547.0
40765009,1518.0
40765010,1541.0
40765011,1553.0
40765012,1556.0
40765013,1552.0
40765014,1540.0
40765015,1553.0
40765016,1555.0
40765017,1518.0
40765018,1555.0
40765019,1563.0
40765020,1563.0
40765021,1532.0
40765022,1563.0
40765023,1564.0
40765024,1555.0
40765025,1531.0
40765026,1556.0
40765027,1567.0
40765028,1533.0
40765029,1555.0
40765030,1576.0
40765031,1578.0
40765032,1539.0
40765033,1568.0
40765034,1579.0
40765035,1568.0
40765036,1532.0
40765037,1542.0
40765038,1533.0
40765039,1553.0
40765040,1555.0
40765041,1585.0
40765042,1588.0
40765043,1589.0
40765044,1590.0
40765045,1592.0
40765046,1598.0
40765047,1599.0
40765048,1563.0
40765049,1555.0
40765050,1552.0
40765051,1552.0
40765052,1591.0
40765053,1599.0
40765054,1599.0
40765055,1600.0
40765056,1610.0
40765057,1599.0
40765058,1564.0
40765059,1563.0
40765060,1563.0
40765061,1575.0
40765062,1609.0
40765063,1612.0
40765064,1614.0
40765065,1614.0
40765066,1586.0
40765067,1576.0
40765068,1568.0
40765069,1584.0
40765070,1599.0
40765071,1615.0
40765072,1624.0
40765073,1625.0
40765074,1632.0
40765075,1624.0
40765076,1586.0
40765077,1589.0
40765078,1585.0
40765079,1586.0
40765081,1613.0
40765082,1614.0
40765083,1633.0
40765084,1625.0
40765085,1599.0
40765086,1625.0
40765087,1626.0
40765088,1588.0
40765089,1621.0
40765090,1622.0
40765091,1626.0
40765092,1590.0
40765093,1622.0
40765094,1625.0
40765095,1578.0
40765096,1614.0
40765097,1621.0
40765098,1590.0
40765099,1613.0
40765100,1625.0
40765101,1609.0
40765102,1609.0
40765103,1620.0
40765104,1620.0
40765105,1603.0
40765106,1575.0
40765107,1613.0
40765108,1614.0
40765109,1621.0
40765110,1613.0
40765111,1610.0
40765112,1568.0
40765113,1603.0
40765114,1609.0
40765115,1602.0
40765116,1599.0
40765117,1599.0
40765118,1599.0
40765119,1600.0
40765120,1575.0
40765121,1590.0
40765122,1591.0
40765123,1592.0
40765124,1552.0
40765125,1578.0
40765126,1579.0
40765127,1574.0
40765128,1530.0
40765129,1568.0
40765130,1568.0
40765131,1530.0
40765132,1556.0
40765133,1563.0
40765134,1533.0
40765135,1544.0
40765136,1552.0
40765137,1540.0
40765138,1519.0
40765139,1530.0
40765140,1530.0
40765141,1475.0
40765142,1510.0
40765143,1510.0
40765144,1474.0
40765145,1495.0
40765146,1498.0
40765147,1495.0
40765148,1461.0
40765149,1486.0
40765150,1484.0
40765151,1482.0
40765152,1450.0
40765153,1465.0
40765154,1471.0
40765155,1418.0
40765156,1459.0
40765157,1461.0
40765158,1440.0
40765159,1449.0
40765160,1449.0
40765161,1443.0
40765162,1424.0
40765163,1428.0
40765164,1449.0
40765165,1393.0
40765166,1427.0
40765167,1436.0
40765168,1440.0
40765169,1407.0
40765170,1401.0
40765171,1393.0
40765172,1394.0
40765173,1393.0
40765174,1394.0
40765175,1395.0
40765176,1390.0
40765177,1390.0
40765178,1391.0
40765179,1390.0
40765180,1390.0
40765182,1408.0
40765183,1427.0
40765184,1436.0
40765185,1390.0
40765186,1427.0
40765187,1436.0
40765188,1407.0
40765189,1427.0
40765190,1440.0
40765191,1405.0
40765192,1436.0
40765193,1443.0
40765194,1449.0
40765195,1406.0
40765196,1440.0
40765197,1450.0
40765198,1452.0
40765199,1443.0
40765200,1453.0
40765201,1462.0
40765202,1417.0
40765203,1462.0
40765204,1471.0
40765205,1427.0
40765206,1461.0
40765207,1475.0
40765208,1462.0
40765209,1473.0
40765210,1475.0
40765211,1471.0
40765212,1474.0
40765213,1484.0
40765214,1488.0
40765215,1448.0
40765216,1486.0
40765217,1494.0
40765218,1498.0
40765219,1486.0
40765220,1499.0
40765221,1508.0
40765222,1461.0
40765223,1498.0
40765224,1510.0
40765225,1487.0
40765226,1508.0
40765227,1510.0
40765228,1498.0
40765229,1507.0
40765230,1510.0
40765231,1522.0
40765232,1474.0
40765233,1495.0
40765234,1530.0
40765235,1485.0
40765236,1517.0
40765237,1522.0
40765238,1528.0
40765239,1533.0
40765240,1510.0
40765241,1495.0
40765242,1498.0
40765243,1496.0
40765244,1487.0
40765245,1528.0
40765246,1530.0
40765247,1531.0
40765248,1533.0
40765249,1542.0
40765250,1544.0
40765251,1533.0
40765252,1518.0
40765253,1506.0
40765254,1501.0
40765255,1501.0
40765256,1499.0
40765257,1501.0
40765258,1495.0
40765259,1494.0
40765260,1500.0
40765261,1518.0
40765262,1522.0
40765263,1530.0
40765264,1534.0
40765265,1540.0
40765266,1546.0
40765267,1552.0
40765268,1555.0
40765269,1555.0
40765270,1554.0
40765271,1539.0
40765272,1519.0
40765273,1510.0
40765274,1508.0
40765275,1510.0
40765276,1519.0
40765277,1510.0
40765278,1510.0
40765279,1509.0
40765280,1510.0
40765281,1530.0
40765283,1540.0
40765284,1555.0
40765285,1555.0
40765286,1510.0
40765287,1553.0
40765288,1563.0
40765289,1552.0
40765290,1553.0
40765291,1563.0
40765292,1563.0
40765293,1510.0
40765294,1552.0
40765295,1555.0
40765296,1540.0
40765297,1541.0
40765298,1555.0
40765299,1563.0
40765300,1520.0
40765301,1555.0
40765302,1563.0
40765303,1564.0
40765304,1510.0
40765305,1555.0
40765306,1556.0
40765307,1540.0
40765308,1553.0
40765309,1564.0
40765310,1556.0
40765311,1555.0
40765312,1564.0
40765313,1566.0
40765314,1510.0
40765315,1562.0
40765316,1575.0
40765317,1530.0
40765318,1564.0
40765319,1567.0
40765320,1568.0
40765321,1566.0
40765322,1522.0
40765323,1564.0
40765324,1574.0
40765325,1562.0
40765326,1519.0
40765327,1563.0
40765328,1568.0
40765329,1568.0
40765330,1519.0
40765331,1563.0
40765332,1564.0
40765333,1555.0
40765334,1527.0
40765335,1563.0
40765336,1553.0
40765337,1531.0
40765338,1555.0
40765339,1556.0
40765340,1556.0
40765341,1555.0
40765342,1542.0
40765343,1519.0
40765344,1508.0
40765345,1510.0
40765346,1507.0
40765347,1506.0
40765348,1510.0
40765349,1510.0
40765350,1540.0
40765351,1541.0
40765352,1545.0
40765353,1544.0
40765354,1552.0
40765355,1552.0
40765356,1556.0
40765357,1555.0
40765358,1541.0
40765359,1510.0
40765360,1510.0
40765361,1507.0
40765362,1508.0
40765363,1552.0
40765364,1545.0
40765365,1554.0
40765366,1555.0
40765367,1563.0
40765368,1552.0
40765369,1520.0
40765370,1509.0
40765371,1510.0
40765372,1521.0
40765373,1530.0
40765374,1555.0
40765375,1547.0
40765376,1553.0
40765377,1562.0
40765378,1556.0
40765379,1564.0
40765380,1555.0
40765381,1530.0
40765382,1519.0
40765384,1533.0
40765385,1522.0
40765386,1520.0
40765387,1553.0
40765388,1555.0
40765389,1510.0
40765390,1546.0
40765391,1555.0
40765392,1510.0
40765393,1510.0
40765394,1545.0
40765395,1556.0
40765396,1507.0
40765397,1552.0
40765398,1555.0
40765399,1530.0
40765400,1555.0
40765401,1553.0
40765402,1544.0
40765403,1533.0
40765404,1553.0
40765405,1554.0
40765406,1508.0
40765407,1552.0
40765408,1555.0
40765409,1518.0
40765410,1553.0
40765411,1555.0
40765412,1555.0
40765413,1544.0
40765414,1555.0
40765415,1555.0
40765416,1510.0
40765417,1554.0
40765418,1555.0
40765419,1555.0
40765420,1528.0
40765421,1555.0
40765422,1556.0
40765423,1553.0
40765424,1556.0
40765425,1552.0
40765426,1552.0
40765427,1555.0
40765428,1544.0
40765429,1555.0
40765430,1563.0
40765431,1564.0
40765432,1519.0
40765433,1555.0
40765434,1564.0
40765435,1555.0
40765436,1533.0
40765437,1522.0
40765438,1556.0
40765439,1566.0
40765440,1564.0
40765441,1531.0
40765442,1530.0
40765443,1520.0
40765444,1530.0
40765445,1555.0
40765446,1555.0
40765447,1563.0
40765448,1563.0
40765449,1564.0
40765450,1566.0
40765451,1521.0
40765452,1519.0
40765453,1510.0
40765454,1518.0
40765455,1533.0
40765456,1554.0
40765457,1555.0
40765458,1555.0
40765459,1554.0
40765460,1555.0
40765461,1541.0
40765462,1518.0
40765463,1507.0
40765464,1509.0
40765465,1544.0
40765466,1547.0
40765467,1553.0
40765468,1554.0
40765469,1555.0
40765470,1545.0
40765471,1508.0
40765472,1508.0
40765473,1544.0
40765474,1542.0
40765475,1552.0
40765476,1555.0
40765477,1546.0
40765478,1510.0
40765479,1507.0
40765480,1542.0
40765481,1541.0
40765482,1540.0
40765483,1553.0
40765485,1535.0
40765486,1540.0
40765487,1533.0
40765488,1540.0
40765489,1546.0
40765490,1517.0
40765491,1534.0
40765492,1544.0
40765493,1552.0
40765494,1508.0
40765495,1539.0
40765496,1541.0
40765497,1542.0
40765498,1520.0
40765499,1533.0
40765500,1545.0
40765501,1544.0
40765502,1507.0
40765503,1542.0
40765504,1545.0
40765505,1498.0
40765506,1542.0
40765507,1546.0
40765508,1519.0
40765509,1541.0
40765510,1541.0
40765511,1552.0
40765512,1498.0
40765513,1539.0
40765514,1545.0
40765515,1498.0
40765516,1540.0
40765517,1546.0
40765518,1510.0
40765519,1540.0
40765520,1554.0
40765521,1522.0
40765522,1544.0
40765523,1552.0
40765524,1555.0
40765525,1523.0
40765526,1540.0
40765527,1552.0
40765528,1544.0
40765529,1545.0
40765530,1555.0
40765531,1550.0
40765532,1508.0
40765533,1540.0
40765534,1553.0
40765535,1520.0
40765536,1523.0
40765537,1552.0
40765538,1544.0
40765539,1541.0
40765540,1552.0
40765541,1510.0
40765542,1563.0
40765543,1510.0
40765544,1518.0
40765545,1510.0
40765546,1510.0
40765547,1510.0
40765548,1546.0
40765549,1555.0
40765550,1555.0
40765551,1564.0
40765552,1574.0
40765553,1575.0
40765554,1552.0
40765555,1531.0
40765556,1533.0
40765557,1544.0
40765558,1576.0
40765559,1578.0
40765560,1586.0
40765561,1590.0
40765562,1599.0
40765563,1588.0
40765564,1544.0
40765565,1541.0
40765566,1541.0
40765567,1544.0
40765568,1579.0
40765569,1579.0
40765570,1579.0
40765571,1582.0
40765572,1579.0
40765573,1575.0
40765574,1539.0
40765575,1531.0
40765576,1530.0
40765577,1531.0
40765578,1563.0
40765579,1555.0
40765580,1564.0
40765581,1564.0
40765582,1556.0
40765583,1555.0
40765584,1510.0
40765586,1541.0
40765587,1546.0
40765588,1494.0
40765589,1533.0
40765590,1535.0
40765591,1533.0
40765592,1499.0
40765593,1530.0
40765594,1534.0
40765595,1485.0
40765596,1484.0
40765597,1522.0
40765598,1522.0
40765599,1501.0
40765600,1510.0
40765601,1530.0
40765602,1522.0
40765603,1474.0
40765604,1519.0
40765605,1520.0
40765606,1487.0
40765607,1509.0
40765608,1510.0
40765609,1530.0
40765610,1508.0
40765611,1509.0
40765612,1530.0
40765613,1533.0
40765614,1485.0
40765615,1530.0
40765616,1540.0
40765617,1494.0
40765618,1523.0
40765619,1539.0
40765620,1542.0
40765621,1531.0
40765622,1539.0
40765623,1541.0
40765624,1499.0
40765625,1500.0
40765626,1533.0
40765627,1542.0
40765628,1545.0
40765629,1498.0
40765630,1541.0
40765631,1544.0
40765632,1499.0
40765633,1498.0
40765634,1535.0
40765635,1552.0
40765636,1509.0
40765637,1510.0
40765638,1544.0
40765639,1530.0
40765640,1544.0
40765641,1544.0
40765642,1498.0
40765643,1552.0
40765644,1507.0
40765645,1495.0
40765646,1500.0
40765647,1508.0
40765648,1539.0
40765649,1539.0
40765650,1542.0
40765651,1544.0
40765652,1546.0
40765653,1552.0
40765654,1539.0
40765655,1508.0
40765656,1498.0
40765657,1519.0
40765658,1542.0
40765659,1540.0
40765660,1540.0
40765661,1541.0
40765662,1540.0
40765663,1530.0
40765664,1485.0
40765665,1475.0
40765666,1496.0
40765667,1510.0
40765668,1510.0
40765669,1509.0
40765670,1508.0
40765671,1507.0
40765672,1475.0
40765673,1462.0
40765674,1460.0
40765675,1460.0
40765676,1474.0
40765677,1499.0
40765678,1540.0
40765679,1555.0
40765680,1579.0
40765681,1612.0
40765682,1643.0
40765683,1669.0
40765684,1682.0
40765685,1713.0
40765687,1860.0
40765688,1886.0
40765689,1942.0
40765690,2010.0
40765691,2023.0
40765692,2104.0
40765693,2157.0
40765694,2168.0
40765695,2211.0
40765696,2268.0
40765697,2313.0
40765698,2326.0
40765699,2380.0
40765700,2402.0
40765701,2410.0
40765702,2379.0
40765703,2353.0
40765704,2369.0
40765705,2355.0
40765706,2355.0
40765707,2302.0
40765708,2268.0
40765709,2258.0
40765710,2215.0
40765711,2179.0
40765712,2080.0
40765713,2070.0
40765714,2021.0
40765715,1975.0
40765716,1867.0
40765717,1864.0
40765718,1827.0
40765719,1784.0
40765720,1725.0
40765721,1682.0
40765722,1633.0
40765723,1531.0
40765724,1530.0
40765725,1493.0
40765726,1449.0
40765727,1403.0
40765728,1392.0
40765729,1361.0
40765730,1324.0
40765731,1290.0
40765732,1277.0
40765733,1252.0
40765734,1228.0
40765735,1216.0
40765736,1206.0
40765737,1148.0
40765738,1147.0
40765739,1161.0
40765740,1160.0
40765741,1113.0
40765742,1136.0
40765743,1139.0
40765744,1139.0
40765745,1140.0
40765746,1148.0
40765747,1114.0
40765748,1113.0
40765749,1113.0
40765750,1161.0
40765751,1163.0
40765752,1172.0
40765753,1186.0
40765754,1196.0
40765755,1206.0
40765756,1199.0
40765757,1183.0
40765758,1183.0
40765759,1193.0
40765760,1231.0
40765761,1242.0
40765762,1252.0
40765763,1268.0
40765764,1277.0
40765765,1264.0
40765766,1242.0
40765767,1252.0
40765768,1265.0
40765769,1300.0
40765770,1311.0
40765771,1324.0
40765772,1332.0
40765773,1338.0
40765774,1338.0
40765775,1316.0
40765776,1313.0
40765777,1312.0
40765778,1332.0
40765779,1337.0
40765780,1371.0
40765781,1379.0
40765782,1391.0
40765783,1396.0
40765784,1406.0
40765785,1390.0
40765786,1371.0
40765788,1406.0
40765789,1382.0
40765790,1424.0
40765791,1427.0
40765792,1392.0
40765793,1427.0
40765794,1440.0
40765795,1436.0
40765796,1406.0
40765797,1443.0
40765798,1453.0
40765799,1406.0
40765800,1451.0
40765801,1465.0
40765802,1428.0
40765803,1462.0
40765804,1465.0
40765805,1474.0
40765806,1453.0
40765807,1461.0
40765808,1475.0
40765809,1494.0
40765810,1452.0
40765811,1484.0
40765812,1494.0
40765813,1499.0
40765814,1486.0
40765815,1499.0
40765816,1506.0
40765817,1510.0
40765818,1462.0
40765819,1510.0
40765820,1518.0
40765821,1510.0
40765822,1482.0
40765823,1521.0
40765824,1528.0
40765825,1476.0
40765826,1519.0
40765827,1530.0
40765828,1496.0
40765829,1522.0
40765830,1530.0
40765831,1530.0
40765832,1533.0
40765833,1495.0
40765834,1522.0
40765835,1532.0
40765836,1540.0
40765837,1494.0
40765838,1530.0
40765839,1519.0
40765840,1523.0
40765841,1539.0
40765842,1541.0
40765843,1492.0
40765844,1533.0
40765845,1541.0
40765846,1549.0
40765847,1553.0
40765848,1555.0
40765849,1555.0
40765850,1539.0
40765851,1510.0
40765852,1510.0
40765853,1510.0
40765854,1552.0
40765855,1555.0
40765856,1563.0
40765857,1564.0
40765858,1576.0
40765859,1566.0
40765860,1544.0
40765861,1534.0
40765862,1533.0
40765863,1530.0
40765864,1532.0
40765865,1539.0
40765866,1545.0
40765867,1568.0
40765868,1578.0
40765869,1580.0
40765870,1580.0
40765871,1589.0
40765872,1579.0
40765873,1554.0
40765874,1544.0
40765875,1545.0
40765876,1545.0
40765877,1546.0
40765878,1555.0
40765879,1588.0
40765880,1589.0
40765881,1599.0
40765882,1599.0
40765883,1602.0
40765884,1599.0
40765885,1566.0
40765886,1563.0
40765887,1555.0
40765889,1588.0
40765890,1591.0
40765891,1600.0
40765892,1609.0
40765893,1564.0
40765894,1600.0
40765895,1614.0
40765896,1566.0
40765897,1609.0
40765898,1613.0
40765899,1599.0
40765900,1610.0
40765901,1621.0
40765902,1624.0
40765903,1579.0
40765904,1613.0
40765905,1622.0
40765906,1614.0
40765907,1588.0
40765908,1624.0
40765909,1635.0
40765910,1590.0
40765911,1625.0
40765912,1633.0
40765913,1634.0
40765914,1590.0
40765915,1626.0
40765916,1634.0
40765917,1591.0
40765918,1625.0
40765919,1633.0
40765920,1637.0
40765921,1600.0
40765922,1626.0
40765923,1625.0
40765924,1638.0
40765925,1590.0
40765926,1624.0
40765927,1633.0
40765928,1633.0
40765929,1599.0
40765930,1590.0
40765931,1624.0
40765932,1625.0
40765933,1625.0
40765934,1598.0
40765935,1599.0
40765936,1622.0
40765937,1624.0
40765938,1580.0
40765939,1613.0
40765940,1599.0
40765941,1614.0
40765942,1622.0
40765943,1576.0
40765944,1610.0
40765945,1613.0
40765946,1614.0
40765947,1614.0
40765948,1622.0
40765949,1591.0
40765950,1566.0
40765951,1566.0
40765952,1579.0
40765953,1609.0
40765954,1599.0
40765955,1599.0
40765956,1598.0
40765957,1599.0
40765958,1578.0
40765959,1546.0
40765960,1553.0
40765961,1579.0
40765962,1577.0
40765963,1577.0
40765964,1576.0
40765965,1568.0
40765966,1576.0
40765967,1564.0
40765968,1520.0
40765969,1519.0
40765970,1509.0
40765971,1520.0
40765972,1541.0
40765973,1534.0
40765974,1533.0
40765975,1535.0
40765976,1532.0
40765977,1510.0
40765978,1475.0
40765979,1474.0
40765980,1465.0
40765981,1465.0
40765982,1495.0
40765983,1496.0
40765984,1494.0
40765985,1487.0
40765986,1487.0
40765987,1471.0
40765988,1436.0
40765990,1452.0
40765991,1425.0
40765992,1453.0
40765993,1460.0
40765994,1417.0
40765995,1440.0
40765996,1450.0
40765997,1449.0
40765998,1394.0
40765999,1435.0
40766000,1435.0
40766001,1427.0
40766002,1393.0
40766003,1427.0
40766004,1428.0
40766005,1416.0
40766006,1415.0
40766007,1425.0
40766008,1427.0
40766009,1408.0
40766010,1417.0
40766011,1425.0
40766012,1428.0
40766013,1381.0
40766014,1418.0
40766015,1427.0
40766016,1403.0
40766017,1394.0
40766018,1427.0
40766019,1430.0
40766020,1385.0
40766021,1427.0
40766022,1428.0
40766023,1441.0
40766024,1415.0
40766025,1427.0
40766026,1435.0
40766027,1441.0
40766028,1407.0
40766029,1442.0
40766030,1449.0
40766031,1442.0
40766032,1441.0
40766033,1450.0
40766034,1459.0
40766035,1417.0
40766036,1415.0
40766037,1451.0
40766038,1462.0
40766039,1465.0
40766040,1427.0
40766041,1442.0
40766042,1462.0
40766043,1471.0
40766044,1471.0
40766045,1426.0
40766046,1473.0
40766047,1475.0
40766048,1487.0
40766049,1487.0
40766050,1495.0
40766051,1475.0
40766052,1453.0
40766053,1449.0
40766054,1452.0
40766055,1459.0
40766056,1493.0
40766057,1498.0
40766058,1506.0
40766059,1508.0
40766060,1510.0
40766061,1517.0
40766062,1510.0
40766063,1475.0
40766064,1473.0
40766065,1473.0
40766066,1475.0
40766067,1485.0
40766068,1498.0
40766069,1510.0
40766070,1519.0
40766071,1523.0
40766072,1531.0
40766073,1530.0
40766074,1534.0
40766075,1518.0
40766076,1518.0
40766077,1496.0
40766078,1494.0
40766079,1487.0
40766080,1493.0
40766081,1509.0
40766082,1532.0
40766083,1531.0
40766084,1532.0
40766085,1539.0
40766086,1540.0
40766087,1544.0
40766088,1540.0
40766089,1508.0
40766091,1540.0
40766092,1530.0
40766093,1521.0
40766094,1541.0
40766095,1540.0
40766096,1520.0
40766097,1530.0
40766098,1531.0
40766099,1540.0
40766100,1508.0
40766101,1519.0
40766102,1540.0
40766103,1545.0
40766104,1498.0
40766105,1541.0
40766106,1542.0
40766107,1510.0
40766108,1542.0
40766109,1552.0
40766110,1552.0
40766111,1508.0
40766112,1544.0
40766113,1555.0
40766114,1539.0
40766115,1510.0
40766116,1546.0
40766117,1555.0
40766118,1554.0
40766119,1521.0
40766120,1554.0
40766121,1555.0
40766122,1555.0
40766123,1510.0
40766124,1545.0
40766125,1555.0
40766126,1563.0
40766127,1545.0
40766128,1555.0
40766129,1555.0
40766130,1563.0
40766131,1547.0
40766132,1563.0
40766133,1563.0
40766134,1545.0
40766135,1535.0
40766136,1555.0
40766137,1564.0
40766138,1564.0
40766139,1519.0
40766140,1556.0
40766141,1566.0
40766142,1566.0
40766143,1554.0
40766144,1564.0
40766145,1544.0
40766146,1533.0
40766147,1554.0
40766148,1564.0
40766149,1566.0
40766150,1564.0
40766151,1564.0
40766152,1564.0
40766153,1564.0
40766154,1522.0
40766155,1522.0
40766156,1518.0
40766157,1519.0
40766158,1519.0
40766159,1520.0
40766160,1553.0
40766161,1555.0
40766162,1555.0
40766163,1555.0
40766164,1564.0
40766165,1555.0
40766166,1555.0
40766167,1530.0
40766168,1519.0
40766169,1510.0
40766170,1510.0
40766171,1508.0
40766172,1519.0
40766173,1518.0
40766174,1510.0
40766175,1540.0
40766176,1552.0
40766177,1555.0
40766178,1555.0
40766179,1554.0
40766180,1556.0
40766181,1562.0
40766182,1563.0
40766183,1555.0
40766184,1555.0
40766185,1522.0
40766186,1519.0
40766187,1518.0
40766188,1509.0
40766189,1510.0
40766190,1530.0
40766192,1552.0
40766193,1508.0
40766194,1542.0
40766195,1555.0
40766196,1522.0
40766197,1547.0
40766198,1552.0
40766199,1554.0
40766200,1507.0
40766201,1540.0
40766202,1553.0
40766203,1555.0
40766204,1521.0
40766205,1546.0
40766206,1546.0
40766207,1500.0
40766208,1542.0
40766209,1553.0
40766210,1501.0
40766211,1544.0
40766212,1552.0
40766213,1530.0
40766214,1545.0
40766215,1554.0
40766216,1553.0
40766217,1501.0
40766218,1544.0
40766219,1552.0
40766220,1510.0
40766221,1546.0
40766222,1552.0
40766223,1546.0
40766224,1506.0
40766225,1544.0
40766226,1545.0
40766227,1522.0
40766228,1544.0
40766229,1545.0
40766230,1553.0
40766231,1533.0
40766232,1544.0
40766233,1552.0
40766234,1510.0
40766235,1541.0
40766236,1545.0
40766237,1542.0
40766238,1540.0
40766239,1550.0
40766240,1553.0
40766241,1510.0
40766242,1544.0
40766243,1518.0
40766244,1518.0
40766245,1533.0
40766246,1545.0
40766247,1544.0
40766248,1541.0
40766249,1528.0
40766250,1510.0
40766251,1510.0
40766252,1507.0
40766253,1500.0
40766254,1507.0
40766255,1534.0
40766256,1535.0
40766257,1544.0
40766258,1540.0
40766259,1542.0
40766260,1553.0
40766261,1555.0
40766262,1555.0
40766263,1550.0
40766264,1507.0
40766265,1507.0
40766266,1501.0
40766267,1501.0
40766268,1522.0
40766269,1520.0
40766270,1540.0
40766271,1546.0
40766272,1547.0
40766273,1546.0
40766274,1552.0
40766275,1553.0
40766276,1555.0
40766277,1555.0
40766278,1546.0
40766279,1520.0
40766280,1522.0
40766281,1520.0
40766282,1510.0
40766283,1510.0
40766284,1510.0
40766285,1530.0
40766286,1547.0
40766287,1554.0
40766288,1555.0
40766289,1555.0
40766290,1555.0
40766291,1541.0
40766293,1540.0
40766294,1544.0
40766295,1553.0
40766296,1520.0
40766297,1540.0
40766298,1547.0
40766299,1545.0
40766300,1530.0
